Date,"('SP500', '^GSPC')",Interest_Rate,Advertising_Spending,GDP_Growth,User_Growth
2021-11-23,4690.7001953125,0.08,1636.5315098827318,7.4,2053929.209227182
2021-11-24,4701.4599609375,0.08,4471.0534813921895,7.4,1207823.9449452306
2021-11-25,4701.4599609375,0.08,1895.8768326068375,7.4,1632684.1751396435
2021-11-26,4594.6201171875,0.08,3434.3989600059876,7.4,1911199.5569012873
2021-11-27,4594.6201171875,0.08,3866.7273794840544,7.4,2514911.4239164283
2021-11-28,4594.6201171875,0.08,4125.160364539564,7.4,2195608.090442271
2021-11-29,4655.27001953125,0.08,1886.9597679945364,7.4,2512057.3155645384
2021-11-30,4567.0,0.08,2812.2219111045865,7.4,1339071.7198918099
2021-12-01,4513.0400390625,0.08,4665.136888867865,7.4,1568559.5695464038
2021-12-02,4577.10009765625,0.08,3118.1260185174124,7.4,1097962.0783895375
2021-12-03,4538.43017578125,0.08,3398.240979449913,7.4,2946825.09707399
2021-12-04,4538.43017578125,0.08,1053.2952964063104,7.4,2119077.2855367027
2021-12-05,4538.43017578125,0.08,1652.457636571386,7.4,1851798.625728252
2021-12-06,4591.669921875,0.08,3725.1591183595638,7.4,1328795.1842791562
2021-12-07,4686.75,0.08,3377.911106971745,7.4,2008826.5316989487
2021-12-08,4701.2099609375,0.08,2198.977586476355,7.4,2040218.827058558
2021-12-09,4667.4501953125,0.08,1753.508183684684,7.4,2193196.0164615572
2021-12-10,4712.02001953125,0.08,2301.556799167791,7.4,2936971.219794361
2021-12-11,4712.02001953125,0.08,3436.2815722859646,7.4,2006053.7272416078
2021-12-12,4712.02001953125,0.08,2531.0700221702746,7.4,2123237.1153849596
2021-12-13,4668.97021484375,0.08,4511.502226317239,7.4,2023855.391822242
2021-12-14,4634.08984375,0.08,2494.2555173791516,7.4,2093455.1206386823
2021-12-15,4709.85009765625,0.08,4821.469496541316,7.4,1785499.3022166253
2021-12-16,4668.669921875,0.08,1629.660638995711,7.4,2938105.397565391
2021-12-17,4620.64013671875,0.08,2959.2695434390034,7.4,1740781.3128787228
2021-12-18,4620.64013671875,0.08,3866.392393425354,7.4,2585272.04494473
2021-12-19,4620.64013671875,0.08,4088.744443721374,7.4,2068362.2368413298
2021-12-20,4568.02001953125,0.08,2877.328226560415,7.4,1352391.4691449797
2021-12-21,4649.22998046875,0.08,1443.373338342489,7.4,2263568.090489897
2021-12-22,4696.56005859375,0.08,3897.063724027438,7.4,1920668.9534356897
2021-12-23,4725.7900390625,0.08,2238.789590365769,7.4,2341030.7550714407
2021-12-24,4725.7900390625,0.08,4587.189880508693,7.4,1010921.6253170719
2021-12-25,4725.7900390625,0.08,1945.6187174320996,7.4,1907651.580037821
2021-12-26,4725.7900390625,0.08,4065.240734622111,7.4,2843419.6771934284
2021-12-27,4791.18994140625,0.08,2638.215829287741,7.4,1128006.3434076773
2021-12-28,4786.35009765625,0.08,3999.129560032024,7.4,1075129.475038591
2021-12-29,4793.06005859375,0.08,1053.1185636178056,7.4,1509240.7371073544
2021-12-30,4778.72998046875,0.08,1882.9300450257053,7.4,1896591.3025819126
2021-12-31,4766.18017578125,0.08,2007.5835708866084,7.4,2631242.3651451054
2022-01-01,4766.18017578125,0.08,3586.507679749752,-1.0,1018722.9469316072
2022-01-02,4766.18017578125,0.08,1000.1603438835156,-1.0,2656204.355396658
2022-01-03,4796.56005859375,0.08,4558.068643611379,-1.0,2274083.575916202
2022-01-04,4793.5400390625,0.08,3331.2191479700946,-1.0,1452803.8460509093
2022-01-05,4700.580078125,0.08,3981.544982864582,-1.0,2638164.1990465987
2022-01-06,4696.0498046875,0.08,3159.6058630223997,-1.0,2688599.380664546
2022-01-07,4677.02978515625,0.08,1650.4039431245615,-1.0,2904644.1823554426
2022-01-08,4677.02978515625,0.08,2594.4869360259117,-1.0,1139625.969516632
2022-01-09,4677.02978515625,0.08,4720.087633501398,-1.0,1087964.3675127223
2022-01-10,4670.2900390625,0.08,1674.0969607217125,-1.0,1596440.438664658
2022-01-11,4713.06982421875,0.08,2653.0516697360626,-1.0,2036908.3610286014
2022-01-12,4726.35009765625,0.08,2566.38016270099,-1.0,1538632.3697221936
2022-01-13,4659.02978515625,0.08,4297.135296713379,-1.0,2045877.793345358
2022-01-14,4662.85009765625,0.08,3162.191190324553,-1.0,2446048.0331883486
2022-01-15,4662.85009765625,0.08,3947.753008376296,-1.0,2757472.803976954
2022-01-16,4662.85009765625,0.08,4175.260018810721,-1.0,2490797.2210219763
2022-01-17,4662.85009765625,0.08,3941.89537308798,-1.0,2393639.3053839556
2022-01-18,4577.10986328125,0.08,2455.2803602667063,-1.0,2786952.6441334113
2022-01-19,4532.759765625,0.08,2400.036578612568,-1.0,2587723.51143007
2022-01-20,4482.72998046875,0.08,2590.867549256452,-1.0,1421319.9828154931
2022-01-21,4397.93994140625,0.08,2891.0982257233145,-1.0,1990776.2745300897
2022-01-22,4397.93994140625,0.08,4293.839293529789,-1.0,2534718.794090596
2022-01-23,4397.93994140625,0.08,1264.8862378372444,-1.0,1188346.0591980992
2022-01-24,4410.1298828125,0.08,4465.022142585749,-1.0,1688667.4446896547
2022-01-25,4356.4501953125,0.08,2801.6171947132043,-1.0,2075734.8968148723
2022-01-26,4349.93017578125,0.08,1245.7224833180453,-1.0,2078968.4335127783
2022-01-27,4326.509765625,0.08,3296.1492216227166,-1.0,2086069.1502235443
2022-01-28,4431.85009765625,0.08,1720.2198087581344,-1.0,1011786.8692982632
2022-01-29,4431.85009765625,0.08,2345.133798795194,-1.0,1443278.869592193
2022-01-30,4431.85009765625,0.08,2966.03145208151,-1.0,1137651.7714000966
2022-01-31,4515.5498046875,0.08,4184.114262509764,-1.0,2328541.0822073715
2022-02-01,4546.5400390625,0.08,1048.525049945717,-1.0,1288218.305366342
2022-02-02,4589.3798828125,0.08,3572.9309752593376,-1.0,1200139.3523178212
2022-02-03,4477.43994140625,0.08,4251.211567540262,-1.0,2968102.4280067044
2022-02-04,4500.52978515625,0.08,2235.0574254359,-1.0,2196910.2548921853
2022-02-05,4500.52978515625,0.08,4588.120395292659,-1.0,2540453.7608762826
2022-02-06,4500.52978515625,0.08,2927.4546132354217,-1.0,2423404.3333191997
2022-02-07,4483.8701171875,0.08,3416.5144819252614,-1.0,1170707.6540485867
2022-02-08,4521.5400390625,0.08,1669.583141316071,-1.0,2812254.877753868
2022-02-09,4587.18017578125,0.08,3789.9037243501875,-1.0,1869544.07485402
2022-02-10,4504.080078125,0.08,1264.7871351515537,-1.0,2524366.574580062
2022-02-11,4418.64013671875,0.08,4156.355337652152,-1.0,1663032.0496465103
2022-02-12,4418.64013671875,0.08,3968.051667352625,-1.0,1067986.2518076585
2022-02-13,4418.64013671875,0.08,3304.883433515631,-1.0,1194613.1314374576
2022-02-14,4401.669921875,0.08,1673.9950257617752,-1.0,1664297.9857125508
2022-02-15,4471.06982421875,0.08,1433.1566000568296,-1.0,2287382.547278881
2022-02-16,4475.009765625,0.08,3484.4688534558663,-1.0,1566523.570131064
2022-02-17,4380.259765625,0.08,3776.3938216361203,-1.0,1390425.6927553434
2022-02-18,4348.8701171875,0.08,1803.3631113238307,-1.0,1284750.739487357
2022-02-19,4348.8701171875,0.08,3867.679904831969,-1.0,1656916.6275111546
2022-02-20,4348.8701171875,0.08,1389.8704662785449,-1.0,2159518.7006434873
2022-02-21,4348.8701171875,0.08,3245.867235563895,-1.0,2134507.96662989
2022-02-22,4304.759765625,0.08,2447.5877857675287,-1.0,2711257.04848121
2022-02-23,4225.5,0.08,1462.15995275195,-1.0,1047909.2718468534
2022-02-24,4288.7001953125,0.08,2904.7222793529245,-1.0,1092372.0642257233
2022-02-25,4384.64990234375,0.08,2848.677090964396,-1.0,2544794.579362116
2022-02-26,4384.64990234375,0.08,2163.8172715257533,-1.0,2391012.0966575886
2022-02-27,4384.64990234375,0.08,1784.9223062255392,-1.0,2856383.152127457
2022-02-28,4373.93994140625,0.08,4271.441372572281,-1.0,1564209.2232530746
2022-03-01,4306.259765625,0.2,3329.274485509656,-1.0,1310002.165218627
2022-03-02,4386.5400390625,0.2,4863.662839504499,-1.0,1891216.4463650081
2022-03-03,4363.490234375,0.2,3807.674949928001,-1.0,2304944.5104335165
2022-03-04,4328.8701171875,0.2,1703.7466295586912,-1.0,1624213.3486013368
2022-03-05,4328.8701171875,0.2,2878.9640588800057,-1.0,2774340.1983130197
2022-03-06,4328.8701171875,0.2,3614.9004449574427,-1.0,1802394.9060375034
2022-03-07,4201.08984375,0.2,3193.1186246707252,-1.0,1528816.9353323677
2022-03-08,4170.7001953125,0.2,4754.911998754187,-1.0,1415101.870204677
2022-03-09,4277.8798828125,0.2,3870.7878555316056,-1.0,2895196.0518254917
2022-03-10,4259.52001953125,0.2,4061.494122407909,-1.0,2545516.394235668
2022-03-11,4204.31005859375,0.2,3536.6516685394627,-1.0,1464771.8599143135
2022-03-12,4204.31005859375,0.2,2322.4664473584544,-1.0,1568361.8957811545
2022-03-13,4204.31005859375,0.2,2183.6713874667653,-1.0,2065512.411346379
2022-03-14,4173.10986328125,0.2,3962.056265907531,-1.0,2446448.4716231907
2022-03-15,4262.4501953125,0.2,1114.8469893887216,-1.0,1947357.0826017251
2022-03-16,4357.85986328125,0.2,2567.9120568851667,-1.0,2047931.2775722258
2022-03-17,4411.669921875,0.2,2579.3932793206254,-1.0,1507256.505161583
2022-03-18,4463.1201171875,0.2,2227.442592745398,-1.0,1659101.3331769553
2022-03-19,4463.1201171875,0.2,1702.207047140794,-1.0,1778292.8361785016
2022-03-20,4463.1201171875,0.2,2311.3759404087064,-1.0,1618928.1647710889
2022-03-21,4461.18017578125,0.2,4341.044769929145,-1.0,1870132.6543081012
2022-03-22,4511.60986328125,0.2,2853.836922235359,-1.0,2172211.3634222234
2022-03-23,4456.240234375,0.2,3531.8421235392084,-1.0,2723623.29357918
2022-03-24,4520.16015625,0.2,1485.3103020843403,-1.0,1283148.914421517
2022-03-25,4543.06005859375,0.2,1743.2596317856764,-1.0,2333546.8478330527
2022-03-26,4543.06005859375,0.2,3316.2083141497337,-1.0,1660045.2176893349
2022-03-27,4543.06005859375,0.2,3364.655015957648,-1.0,1886363.3381322138
2022-03-28,4575.52001953125,0.2,1896.2082908582852,-1.0,2041342.0072244727
2022-03-29,4631.60009765625,0.2,1697.0195356794782,-1.0,2725344.270808473
2022-03-30,4602.4501953125,0.2,1357.621630370703,-1.0,2974152.612330104
2022-03-31,4530.41015625,0.2,2472.158540813738,-1.0,2175706.7051366274
2022-04-01,4545.85986328125,0.33,4737.358213170385,0.3,2259871.5283311685
2022-04-02,4545.85986328125,0.33,2120.7652760330184,0.3,2661812.717966062
2022-04-03,4545.85986328125,0.33,4891.535536196759,0.3,2999517.1932857907
2022-04-04,4582.64013671875,0.33,2708.3920783101958,0.3,1619602.3165156494
2022-04-05,4525.1201171875,0.33,4296.277637422325,0.3,1175428.2067184558
2022-04-06,4481.14990234375,0.33,3785.2834102879733,0.3,2027502.5569711926
2022-04-07,4500.2099609375,0.33,2402.6865899255736,0.3,2401898.206484447
2022-04-08,4488.27978515625,0.33,2970.6556955947253,0.3,1767291.5522020995
2022-04-09,4488.27978515625,0.33,3753.43510365509,0.3,1022537.1536119021
2022-04-10,4488.27978515625,0.33,1312.4918933956787,0.3,2130324.7749203583
2022-04-11,4412.52978515625,0.33,4782.025299048598,0.3,2777069.231885495
2022-04-12,4397.4501953125,0.33,1074.195605417442,0.3,1631894.0477528102
2022-04-13,4446.58984375,0.33,1543.2896064614781,0.3,2640492.9049896495
2022-04-14,4392.58984375,0.33,4868.096899120721,0.3,1996307.1518779655
2022-04-15,4392.58984375,0.33,1734.122841245047,0.3,1865704.2854350284
2022-04-16,4392.58984375,0.33,4850.4374484265445,0.3,2893603.1186099313
2022-04-17,4392.58984375,0.33,2572.451053570732,0.3,1486372.5289990227
2022-04-18,4391.68994140625,0.33,4039.027686298657,0.3,1133401.167580065
2022-04-19,4462.2099609375,0.33,1638.2338028483969,0.3,1863830.1779417072
2022-04-20,4459.4501953125,0.33,1584.8159331638135,0.3,1289640.272085401
2022-04-21,4393.66015625,0.33,4798.656983609902,0.3,2625706.711392928
2022-04-22,4271.77978515625,0.33,1510.5215724047657,0.3,1299733.916700446
2022-04-23,4271.77978515625,0.33,4485.931947935533,0.3,2978449.233485731
2022-04-24,4271.77978515625,0.33,4086.147811093379,0.3,1868170.6978576938
2022-04-25,4296.1201171875,0.33,1759.146253007386,0.3,1154357.2606434997
2022-04-26,4175.2001953125,0.33,4135.2717425141445,0.3,1015869.6124395168
2022-04-27,4183.9599609375,0.33,2315.460221400758,0.3,1920050.5185194667
2022-04-28,4287.5,0.33,3106.792663358752,0.3,1484423.7604479988
2022-04-29,4131.93017578125,0.33,4152.068280076184,0.3,1692659.8677901726
2022-04-30,4131.93017578125,0.33,1893.338702326117,0.3,1374338.355052174
2022-05-01,4131.93017578125,0.77,3913.8010355282463,0.3,2548542.586699538
2022-05-02,4155.3798828125,0.77,2220.521033873975,0.3,2450268.9931042707
2022-05-03,4175.47998046875,0.77,2963.6790852789472,0.3,2075587.3277522163
2022-05-04,4300.169921875,0.77,1601.1906986669765,0.3,2576492.969395072
2022-05-05,4146.8701171875,0.77,1673.7225995834967,0.3,1917552.4943389832
2022-05-06,4123.33984375,0.77,2344.6063712830405,0.3,1075709.1076791696
2022-05-07,4123.33984375,0.77,1536.421352839478,0.3,1940579.6400933359
2022-05-08,4123.33984375,0.77,3251.4481258570677,0.3,2891772.671086511
2022-05-09,3991.239990234375,0.77,1686.426564165029,0.3,2058806.5894460662
2022-05-10,4001.050048828125,0.77,2070.7993611695865,0.3,1553106.3497834993
2022-05-11,3935.179931640625,0.77,3457.8265204692243,0.3,1097792.4626988852
2022-05-12,3930.080078125,0.77,3726.8130118058607,0.3,2001284.7976998333
2022-05-13,4023.889892578125,0.77,2791.668092991184,0.3,1263953.7378342436
2022-05-14,4023.889892578125,0.77,1033.7836447544473,0.3,2302714.642255088
2022-05-15,4023.889892578125,0.77,1752.2621189392548,0.3,1698970.7656465704
2022-05-16,4008.010009765625,0.77,1864.6069178249554,0.3,1813322.0236760254
2022-05-17,4088.85009765625,0.77,2909.124310198259,0.3,2360866.4863179727
2022-05-18,3923.679931640625,0.77,1462.8748493197472,0.3,1270335.6900855317
2022-05-19,3900.7900390625,0.77,2173.200928434855,0.3,2517746.549074325
2022-05-20,3901.360107421875,0.77,2874.5436925454865,0.3,2856072.32591673
2022-05-21,3901.360107421875,0.77,1960.3207464159009,0.3,2623051.5870900927
2022-05-22,3901.360107421875,0.77,3290.4770687783403,0.3,2905952.8964602947
2022-05-23,3973.75,0.77,1419.918361006363,0.3,2994593.323470443
2022-05-24,3941.47998046875,0.77,1966.9820765146903,0.3,2495717.9038724606
2022-05-25,3978.72998046875,0.77,3880.970635011983,0.3,1965536.1882266162
2022-05-26,4057.840087890625,0.77,2349.4499602294345,0.3,2269133.89743693
2022-05-27,4158.240234375,0.77,3553.3462930551786,0.3,2847159.2598161222
2022-05-28,4158.240234375,0.77,3510.333107409639,0.3,2049974.033240073
2022-05-29,4158.240234375,0.77,4064.095852078947,0.3,1117246.7305445469
2022-05-30,4158.240234375,0.77,4443.204492815286,0.3,2420767.5160364946
2022-05-31,4132.14990234375,0.77,2011.2768447077892,0.3,2724541.688251178
2022-06-01,4101.22998046875,1.21,1746.2223529654989,0.3,2756946.202270698
2022-06-02,4176.81982421875,1.21,4332.036361086153,0.3,1245503.202707563
2022-06-03,4108.5400390625,1.21,2301.9956014719583,0.3,1217289.0984327523
2022-06-04,4108.5400390625,1.21,1096.729325748448,0.3,1565782.744228573
2022-06-05,4108.5400390625,1.21,3471.306524311704,0.3,1703863.1650909847
2022-06-06,4121.43017578125,1.21,4693.407366023013,0.3,2753689.8792430973
2022-06-07,4160.68017578125,1.21,4375.057727978228,0.3,2447102.119580636
2022-06-08,4115.77001953125,1.21,2711.410425333569,0.3,1032598.9840853898
2022-06-09,4017.820068359375,1.21,2157.5362648933797,0.3,2362012.40550237
2022-06-10,3900.860107421875,1.21,1099.1322247026699,0.3,2292581.2370461756
2022-06-11,3900.860107421875,1.21,3099.339246045525,0.3,2908588.007100977
2022-06-12,3900.860107421875,1.21,1335.2032885028561,0.3,1626514.3500882026
2022-06-13,3749.6298828125,1.21,3353.746013315307,0.3,2135264.120235316
2022-06-14,3735.47998046875,1.21,2038.541168301757,0.3,1717237.2071697693
2022-06-15,3789.989990234375,1.21,3890.1837995997657,0.3,2912605.6180431135
2022-06-16,3666.77001953125,1.21,2116.53234269132,0.3,2814741.317470828
2022-06-17,3674.840087890625,1.21,3383.7097206837725,0.3,2842197.4741445817
2022-06-18,3674.840087890625,1.21,4500.3193282639995,0.3,1227109.10703574
2022-06-19,3674.840087890625,1.21,3414.218757208416,0.3,1003303.0126270062
2022-06-20,3674.840087890625,1.21,1902.4395890043206,0.3,2723262.2951268363
2022-06-21,3764.7900390625,1.21,3842.5351460299844,0.3,2622734.425394482
2022-06-22,3759.889892578125,1.21,2662.554474273846,0.3,2916748.4415071714
2022-06-23,3795.72998046875,1.21,2285.095367322572,0.3,2478726.7033873172
2022-06-24,3911.739990234375,1.21,3941.9542396460292,0.3,1752593.1588155953
2022-06-25,3911.739990234375,1.21,2882.5114750866733,0.3,1166080.6420941907
2022-06-26,3911.739990234375,1.21,3072.1394534784395,0.3,2508212.599317533
2022-06-27,3900.110107421875,1.21,1470.7497044806325,0.3,2286273.109486127
2022-06-28,3821.550048828125,1.21,4249.375881021381,0.3,2119697.491628121
2022-06-29,3818.830078125,1.21,1940.9532616068227,0.3,1181012.7801907111
2022-06-30,3785.3798828125,1.21,3214.5680704492656,0.3,2176052.7812519064
2022-07-01,3825.330078125,1.68,2902.737207849379,2.7,2674264.5777177643
2022-07-02,3825.330078125,1.68,3010.880852438254,2.7,1136242.053167952
2022-07-03,3825.330078125,1.68,2557.8136540333235,2.7,1193159.5760913254
2022-07-04,3825.330078125,1.68,1198.2332477389814,2.7,1696126.0685258778
2022-07-05,3831.389892578125,1.68,3707.078484654074,2.7,2333256.8230633065
2022-07-06,3845.080078125,1.68,1032.4940467777196,2.7,1145917.9791034672
2022-07-07,3902.6201171875,1.68,3047.9858639232125,2.7,1923910.0498401355
2022-07-08,3899.3798828125,1.68,4582.211316323792,2.7,2039112.5157263256
2022-07-09,3899.3798828125,1.68,1923.7607862214022,2.7,2231263.8385995463
2022-07-10,3899.3798828125,1.68,1659.2556003358127,2.7,2293098.4438192947
2022-07-11,3854.429931640625,1.68,4094.368626806163,2.7,2510157.584372204
2022-07-12,3818.800048828125,1.68,2081.5993353301346,2.7,1515560.0976047344
2022-07-13,3801.780029296875,1.68,4633.556057002716,2.7,2708556.4266094426
2022-07-14,3790.3798828125,1.68,3788.2635368176257,2.7,2321159.887172008
2022-07-15,3863.159912109375,1.68,1668.44694151968,2.7,2828779.9395591933
2022-07-16,3863.159912109375,1.68,4365.641936080629,2.7,2090516.8097199246
2022-07-17,3863.159912109375,1.68,3990.370862506427,2.7,2117806.257072959
2022-07-18,3830.85009765625,1.68,1338.6593243626614,2.7,1276968.3767113425
2022-07-19,3936.68994140625,1.68,3234.70847158241,2.7,2110293.1667090477
2022-07-20,3959.89990234375,1.68,3577.195176576726,2.7,2455396.652182754
2022-07-21,3998.949951171875,1.68,4099.828499771777,2.7,2393897.803404914
2022-07-22,3961.6298828125,1.68,1575.4357454328406,2.7,1628505.687462339
2022-07-23,3961.6298828125,1.68,2408.3856442594188,2.7,2248814.702873174
2022-07-24,3961.6298828125,1.68,3417.0494598618593,2.7,1430334.6052417972
2022-07-25,3966.840087890625,1.68,1416.8589255606582,2.7,1061980.219142968
2022-07-26,3921.050048828125,1.68,3451.53882934512,2.7,2527911.0547143505
2022-07-27,4023.610107421875,1.68,3427.994866946257,2.7,2421115.2866599895
2022-07-28,4072.429931640625,1.68,3814.0906083055224,2.7,1352494.009864605
2022-07-29,4130.2900390625,1.68,4465.112809372708,2.7,2252139.7490079347
2022-07-30,4130.2900390625,1.68,1377.6719114191503,2.7,2266804.3825591537
2022-07-31,4130.2900390625,1.68,3072.0024038142333,2.7,2330714.3971296633
2022-08-01,4118.6298828125,2.33,1855.497578227359,2.7,2183441.6897868686
2022-08-02,4091.18994140625,2.33,2866.175021455747,2.7,1354605.7930147294
2022-08-03,4155.169921875,2.33,4590.686025258334,2.7,1665226.847089029
2022-08-04,4151.93994140625,2.33,4717.642848894032,2.7,1123478.4807268726
2022-08-05,4145.18994140625,2.33,4525.935541492594,2.7,2988219.0523499395
2022-08-06,4145.18994140625,2.33,3199.489836883171,2.7,1473815.0742939203
2022-08-07,4145.18994140625,2.33,4980.54464550886,2.7,1829819.0979181083
2022-08-08,4140.06005859375,2.33,4048.643503409008,2.7,2359002.1388472216
2022-08-09,4122.47021484375,2.33,4024.7246256679005,2.7,2493026.80524618
2022-08-10,4210.240234375,2.33,4302.491809103754,2.7,1994832.2693124376
2022-08-11,4207.27001953125,2.33,1495.244215018237,2.7,1807081.8192689284
2022-08-12,4280.14990234375,2.33,1820.824920394689,2.7,2429744.182181636
2022-08-13,4280.14990234375,2.33,4478.750645908689,2.7,1109370.9580341992
2022-08-14,4280.14990234375,2.33,2171.5525007419183,2.7,2069043.7555528756
2022-08-15,4297.14013671875,2.33,3713.797513156384,2.7,2624510.7240513368
2022-08-16,4305.2001953125,2.33,2469.1517535394387,2.7,2961871.198979349
2022-08-17,4274.0400390625,2.33,3098.2257771475824,2.7,2136805.2128844475
2022-08-18,4283.740234375,2.33,4702.879057718708,2.7,2861548.1802124605
2022-08-19,4228.47998046875,2.33,2568.0215806888145,2.7,1158327.5377133982
2022-08-20,4228.47998046875,2.33,2381.5182210466182,2.7,1964950.7981277974
2022-08-21,4228.47998046875,2.33,4317.190717372605,2.7,1447470.0875973785
2022-08-22,4137.990234375,2.33,2178.8069650056123,2.7,2113627.4124250817
2022-08-23,4128.72998046875,2.33,2561.635774329594,2.7,1180221.3764203626
2022-08-24,4140.77001953125,2.33,4750.371491277048,2.7,1043863.823594434
2022-08-25,4199.1201171875,2.33,4271.785538770475,2.7,1060158.785457689
2022-08-26,4057.659912109375,2.33,3475.6859481558076,2.7,2462965.2698748354
2022-08-27,4057.659912109375,2.33,4640.411780341048,2.7,1359908.4974547736
2022-08-28,4057.659912109375,2.33,4037.4896714247348,2.7,2822310.2048862595
2022-08-29,4030.610107421875,2.33,3940.2459277194243,2.7,2479804.025356061
2022-08-30,3986.159912109375,2.33,3940.3300895959374,2.7,2915854.9851585417
2022-08-31,3955.0,2.33,2747.4724789484953,2.7,2105638.3655860303
2022-09-01,3966.85009765625,2.56,4820.107065098924,2.7,1180249.361994918
2022-09-02,3924.260009765625,2.56,2498.181586413199,2.7,2400062.394805709
2022-09-03,3924.260009765625,2.56,2160.338747019241,2.7,1607427.8374681915
2022-09-04,3924.260009765625,2.56,2016.8608962205358,2.7,2753873.035558248
2022-09-05,3924.260009765625,2.56,4258.119310771605,2.7,2922644.9103937466
2022-09-06,3908.18994140625,2.56,3434.790832085717,2.7,1725146.6519524646
2022-09-07,3979.8701171875,2.56,4599.523104295271,2.7,1137487.0267698655
2022-09-08,4006.179931640625,2.56,3313.2294648240822,2.7,1545336.313582383
2022-09-09,4067.360107421875,2.56,2203.444993451938,2.7,1601168.3507297528
2022-09-10,4067.360107421875,2.56,2086.016215687632,2.7,1378202.1143539655
2022-09-11,4067.360107421875,2.56,3214.684018578289,2.7,1961898.8635920305
2022-09-12,4110.41015625,2.56,1508.4693873614765,2.7,2688415.7189056315
2022-09-13,3932.68994140625,2.56,2590.146622052698,2.7,2439656.7099276492
2022-09-14,3946.010009765625,2.56,2482.236289177512,2.7,1515022.1375371995
2022-09-15,3901.35009765625,2.56,4676.7189276270055,2.7,2322842.5604168177
2022-09-16,3873.330078125,2.56,4713.235402410564,2.7,1538030.7491931017
2022-09-17,3873.330078125,2.56,2592.145762265301,2.7,2274996.1039280286
2022-09-18,3873.330078125,2.56,4034.5397238033756,2.7,1988247.1726541852
2022-09-19,3899.889892578125,2.56,1037.0626866501582,2.7,1075389.0834086244
2022-09-20,3855.929931640625,2.56,1275.06918546045,2.7,1591737.199876297
2022-09-21,3789.929931640625,2.56,4134.099224846295,2.7,1227572.1286479137
2022-09-22,3757.989990234375,2.56,3191.427608547294,2.7,1326174.052408525
2022-09-23,3693.22998046875,2.56,3781.251018451509,2.7,2057983.9665353824
2022-09-24,3693.22998046875,2.56,4673.378246873491,2.7,1952232.5121070882
2022-09-25,3693.22998046875,2.56,4277.790548399676,2.7,1473917.8785316446
2022-09-26,3655.0400390625,2.56,1003.5936719872938,2.7,1766042.2850452838
2022-09-27,3647.2900390625,2.56,4444.580915858753,2.7,1016974.3196492989
2022-09-28,3719.0400390625,2.56,4127.032614392381,2.7,2992472.2625594856
2022-09-29,3640.469970703125,2.56,3093.672615285749,2.7,2697186.611594079
2022-09-30,3585.6201171875,2.56,2453.8433383698293,2.7,2762114.4292035215
2022-10-01,3585.6201171875,3.08,3582.3321836618907,3.4,1771655.539784473
2022-10-02,3585.6201171875,3.08,2222.422382796585,3.4,2662718.380681136
2022-10-03,3678.429931640625,3.08,2950.7590600901794,3.4,2190703.6747308522
2022-10-04,3790.929931640625,3.08,3738.888708920349,3.4,2840468.353055744
2022-10-05,3783.280029296875,3.08,2977.4544374919005,3.4,2735338.9089446506
2022-10-06,3744.52001953125,3.08,1180.884165695766,3.4,1987973.040436651
2022-10-07,3639.659912109375,3.08,3338.7326270533085,3.4,1441625.8586922085
2022-10-08,3639.659912109375,3.08,1446.4258479736652,3.4,2328853.5780611704
2022-10-09,3639.659912109375,3.08,1721.594668312308,3.4,1974629.399530795
2022-10-10,3612.389892578125,3.08,1853.0955131235346,3.4,1176315.4031886596
2022-10-11,3588.840087890625,3.08,3970.3181582013117,3.4,2660637.726755472
2022-10-12,3577.030029296875,3.08,1586.7811250503737,3.4,2169349.1975300885
2022-10-13,3669.909912109375,3.08,3974.097361097846,3.4,2258938.0135155944
2022-10-14,3583.070068359375,3.08,1356.564592168434,3.4,1105311.6655533325
2022-10-15,3583.070068359375,3.08,2145.7764147559888,3.4,2433326.328062744
2022-10-16,3583.070068359375,3.08,1764.6493775525846,3.4,2005415.1849970154
2022-10-17,3677.949951171875,3.08,3493.050320426703,3.4,1805517.7054270539
2022-10-18,3719.97998046875,3.08,3420.163031210581,3.4,1346283.9146578987
2022-10-19,3695.159912109375,3.08,3869.7527576142406,3.4,2486090.051108677
2022-10-20,3665.780029296875,3.08,1606.5151060765772,3.4,1451324.5297587027
2022-10-21,3752.75,3.08,3682.27506383604,3.4,1618079.5980681172
2022-10-22,3752.75,3.08,3662.754388619997,3.4,2893313.445014187
2022-10-23,3752.75,3.08,4863.4354644260675,3.4,1501875.6311380225
2022-10-24,3797.340087890625,3.08,4302.965705538106,3.4,1807945.8295569443
2022-10-25,3859.110107421875,3.08,4739.925293377524,3.4,1548837.259308141
2022-10-26,3830.60009765625,3.08,1255.846952373199,3.4,1961105.6230652938
2022-10-27,3807.300048828125,3.08,1628.7973042757958,3.4,2187476.5213447055
2022-10-28,3901.06005859375,3.08,1888.2361307694537,3.4,1772090.8439483216
2022-10-29,3901.06005859375,3.08,2170.5858046890353,3.4,1669086.3443253061
2022-10-30,3901.06005859375,3.08,2253.365661874999,3.4,1133898.1213222928
2022-10-31,3871.97998046875,3.08,2773.5580464576533,3.4,1105579.28278746
2022-11-01,3856.10009765625,3.78,1356.0143426098405,3.4,2597602.3610512256
2022-11-02,3759.68994140625,3.78,2206.224903531787,3.4,2511459.117798456
2022-11-03,3719.889892578125,3.78,3983.8096154043587,3.4,1049861.6599350118
